interview__key,hh_a06,y5_hhid,y5_cluster,y5_crossweight,y5_panelweight,y5_rural,clusterid,strataid,domain,loc_info,hh_a01_1,hh_a02_1,hh_a03_1,hh_a03_2,hh_a03_3a,hh_a03_3b,hh_a04_1,hh_a04_2,hh_a05,current_loc_desc,t0_location,y4_hhid,hh_a10,tracking_class,t0_head,t0_headphone,hh_tracking_status,int_month_code,int_month_code2,int_month_year,hh_a18,Int_End,TotInt_Mins,lowest_b06,hh_b1b14,j1_selection,wqt_selection,int_result
40-11-03-43,1931,1931-001-01,25-03-041-01-001,731.8595891,955.1484155,1,2.50304E+11,49,3,1,25,253,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1931-001,1,4,**CONFIDENTIAL**,,,10,10,11,2021-10-25T11:26:46,2021-10-25T16:26:36,299,,1,1,2,1
51-16-84-33,1932,1932-001-01,25-03-041-01-001,3114.944317,3258.042834,1,2.50304E+11,49,3,1,25,253,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1932-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,10,10,11,2021-10-23T11:21:12,2021-10-26T09:31:22,4210,1,1,1,1,1
53-04-56-80,1932,1932-001-02,25-03-041-01-001,1284.33189,1292.305448,1,2.50304E+11,49,3,1,17,177,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1932-001,2,4,**CONFIDENTIAL**,,,12,1,14,2022-01-14T12:22:58,2022-01-14T15:51:51,208,,1,1,2,1
55-83-06-85,1932,1932-001-04,25-03-041-01-001,2154.174662,2001.709908,1,2.50304E+11,49,3,1,25,253,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1932-001,2,4,**CONFIDENTIAL**,,,10,10,11,2021-10-24T13:21:58,2021-10-26T16:38:57,3076,,1,1,2,1
09-22-72-64,1932,1932-001-05,25-03-041-01-001,2463.850733,2366.878722,1,2.50304E+11,49,3,1,17,177,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1932-001,2,4,**CONFIDENTIAL**,,,12,1,14,2022-01-14T13:35:18,2022-01-15T08:31:04,1135,,1,1,2,1
04-39-71-36,1932,1932-001-08,25-03-041-01-001,1987.606362,1981.959786,1,2.50304E+11,49,3,1,25,253,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1932-001,2,4,**CONFIDENTIAL**,,,10,10,11,2021-10-24T11:37:59,2021-10-25T19:25:24,1907,,1,1,2,1
41-12-45-18,1933,1933-001-01,25-03-041-01-001,1591.403575,1464.134814,1,2.50304E+11,49,3,1,25,253,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1933-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,10,10,11,2021-10-23T11:21:42,2021-10-26T09:13:08,4191,1,1,1,1,1
74-41-63-53,1934,1934-001-01,25-03-041-01-001,3493.268214,3777.270802,1,2.50304E+11,49,3,1,25,253,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1934-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,10,10,11,2021-10-23T12:12:05,2021-10-28T12:53:42,7241,1,1,1,1,1
66-14-94-18,1935,1935-001-01,25-03-041-01-001,1231.154668,1227.481316,1,2.50304E+11,49,3,1,25,253,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1935-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,10,10,11,2021-10-23T11:40:51,2021-10-24T18:41:36,1860,1,2,2,2,1
28-72-49-68,1935,1935-001-06,25-03-041-01-001,1870.427501,1709.012007,1,2.50304E+11,49,3,1,25,253,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1935-001,2,4,**CONFIDENTIAL**,,,10,10,11,2021-10-24T10:31:17,2021-10-24T14:11:28,220,,1,1,2,1
56-51-57-98,1936,1936-001-01,25-03-041-01-001,985.2453474,1161.71394,1,2.50304E+11,49,3,1,25,253,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1936-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,10,10,11,2021-10-23T12:19:03,2021-10-26T19:39:54,4760,1,1,1,1,1
58-41-33-74,1936,1936-001-02,25-03-041-01-001,3000.088249,3033.499528,1,2.50304E+11,49,3,1,25,253,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1936-001,2,4,**CONFIDENTIAL**,,,10,10,11,2021-10-24T10:05:33,2021-10-24T17:45:21,459,,1,1,2,1
20-27-84-75,1936,1936-001-04,25-03-041-01-001,3589.360573,3824.24384,1,2.50304E+11,49,3,1,25,251,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1936-001,2,4,**CONFIDENTIAL**,,,12,12,13,2021-12-23T16:19:46,2021-12-23T19:10:18,170,,1,1,2,1
98-18-22-89,1937,1937-001-02,25-03-041-01-001,1420.686138,1404.142308,1,2.50304E+11,49,3,1,25,253,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1937-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,10,10,11,2021-10-23T11:45:38,2021-10-25T09:30:35,2744,2,1,1,1,1
12-92-55-03,1938,1938-001-01,25-03-041-01-001,2193.843808,1851.60643,1,2.50304E+11,49,3,1,18,184,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1938-001,1,4,**CONFIDENTIAL**,,,11,11,12,2021-11-20T11:37:09,2021-11-22T18:03:21,3266,,1,1,2,1
05-92-83-74,1938,1938-001-02,25-03-041-01-001,4032.014776,3919.379008,1,2.50304E+11,49,3,1,18,182,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1938-001,2,4,**CONFIDENTIAL**,,,12,12,13,2021-12-20T11:51:42,2021-12-21T18:32:41,1840,,1,1,2,1
29-60-24-00,1950,1950-001-02,25-05-013-03-006,3330.120643,3230.552556,1,2.50501E+11,49,3,1,25,255,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1950-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-24T11:51:43,2021-01-24T18:28:24,396,2,1,1,2,1
80-22-16-23,1951,1951-001-02,25-05-013-03-006,5577.972097,5427.709128,1,2.50501E+11,49,3,1,25,255,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1951-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-23T09:21:50,2021-01-23T11:26:51,125,2,1,1,2,1
11-83-65-02,1952,1952-001-02,25-05-013-03-006,3638.481859,3757.974558,1,2.50501E+11,49,3,1,25,255,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1952-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-23T09:46:16,2021-01-23T17:32:23,466,2,2,2,2,1
83-93-74-59,1954,1954-001-01,25-05-013-03-006,4159.69323,3544.815208,1,2.50501E+11,49,3,1,25,255,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1954-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-23T09:07:25,2021-01-23T12:40:00,212,1,1,1,2,1
81-77-28-59,1955,1955-001-01,25-05-013-03-006,4659.051769,4685.713009,1,2.50501E+11,49,3,1,25,255,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1955-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-23T09:03:43,2021-01-23T15:56:00,412,1,1,1,2,1
01-06-14-47,1956,1956-001-01,25-05-013-03-006,3926.501062,4161.081182,1,2.50501E+11,49,3,1,25,255,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1956-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-23T09:11:41,2021-01-23T14:54:16,342,1,1,1,2,1
16-23-33-32,1957,1957-001-01,25-05-013-03-006,3367.044872,3225.743829,1,2.50501E+11,49,3,2,25,255,13,**CONFIDENTIAL**,3,**CONFIDENTIAL**,6,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1957-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-23T09:02:34,2021-01-23T15:12:01,369,1,1,1,2,1
19-09-34-02,1969,1969-001-01,11-01-181-04-003,2264.056774,2407.555235,1,1.10118E+11,21,3,1,11,111,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1969-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,11,11,12,2021-11-15T11:55:52,2021-11-17T11:42:13,2866,1,2,1,1,1
56-90-00-49,1970,1970-001-02,11-01-181-04-003,3498.648008,3592.021486,1,1.10118E+11,21,3,2,11,111,181,**CONFIDENTIAL**,4,**CONFIDENTIAL**,3,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1970-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,11,11,12,2021-11-15T10:58:48,2021-11-17T08:55:09,2756,2,1,1,1,1
58-50-67-67,1971,1971-001-01,11-01-181-04-003,662.5410126,1002.969439,1,1.10118E+11,21,3,1,11,111,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1971-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,11,11,12,2021-11-14T12:00:03,2021-11-14T16:52:24,292,1,2,1,1,1
92-65-74-02,1971,1971-001-02,11-01-181-04-003,3376.156043,3099.339931,1,1.10118E+11,21,3,1,12,128,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1971-001,2,4,**CONFIDENTIAL**,,,12,1,14,2022-01-02T12:32:56,2022-01-07T10:45:49,7092,,,1,2,1
64-52-68-60,1972,1972-001-01,11-01-181-04-003,953.6967777,1081.68425,1,1.10118E+11,21,3,1,11,111,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1972-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,12,12,13,2021-12-20T15:51:25,2021-12-20T18:44:30,173,1,1,1,1,1
11-00-28-03,1972,1972-001-02,11-01-181-04-003,3652.983464,3909.627474,1,1.10118E+11,21,3,1,11,111,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1972-001,2,4,**CONFIDENTIAL**,,,11,11,12,2021-11-14T12:14:33,2021-11-15T17:15:05,1740,,1,1,2,1
31-82-03-69,1972,1972-001-05,11-01-181-04-003,1453.11382,1307.454261,1,1.10118E+11,21,3,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1972-001,2,4,**CONFIDENTIAL**,,,12,12,13,2021-12-21T12:16:46,2021-12-21T18:58:44,401,,,1,2,1
19-01-37-03,1973,1973-001-01,11-01-181-04-003,1550.762675,2003.168182,1,1.10118E+11,21,3,1,11,111,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1973-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,11,11,12,2021-11-14T10:58:51,2021-11-14T14:37:48,218,1,1,1,2,1
16-14-63-93,1974,1974-001-01,11-01-181-04-003,3584.791962,3037.919057,1,1.10118E+11,21,3,1,11,111,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1974-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,11,11,12,2021-11-14T10:48:45,2021-11-14T14:57:13,248,1,1,2,2,1
78-60-63-44,1975,1975-001-02,11-01-181-04-003,2428.587846,2383.811772,2,1.10118E+11,21,3,1,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1975-001,1,4,**CONFIDENTIAL**,,,12,12,13,2021-12-27T11:45:36,2021-12-27T14:10:42,145,,,1,2,1
78-73-09-30,1976,1976-001-01,11-01-181-04-003,2627.259141,2549.090467,1,1.10118E+11,21,3,1,11,111,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1976-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,11,11,12,2021-11-14T11:06:06,2021-11-14T19:15:17,489,1,1,1,1,1
01-58-42-07,1988,1988-001-01,11-02-113-05-307,1795.120577,1861.396795,2,1.10211E+11,20,2,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1988-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-13T15:21:22,2021-01-14T19:19:33,1678,1,2,1,2,1
32-78-55-35,1988,1988-001-06,12-01-211-01-003,1574.956824,1576.639924,2,1.10211E+11,20,2,1,22,224,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1988-001,2,4,**CONFIDENTIAL**,,,2,2,3,2021-02-20T09:11:22,2021-02-21T13:27:45,1696,,1,1,2,1
25-96-98-14,1988,1988-001-07,11-02-113-05-307,914.0231203,830.9154478,2,1.10211E+11,20,2,1,22,224,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1988-001,2,4,**CONFIDENTIAL**,,,2,2,3,2021-02-20T09:05:36,2021-02-20T15:20:36,374,,1,1,2,1
08-18-13-46,1989,1989-001-01,11-02-113-05-307,3097.425203,2768.683467,2,1.10211E+11,20,2,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1989-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-13T14:50:24,2021-01-14T12:53:37,1323,1,1,1,2,1
19-52-92-51,1990,1990-001-01,11-02-113-05-307,3519.058364,3725.165378,2,1.10211E+11,20,2,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1990-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-14T10:06:06,2021-01-14T17:42:01,455,1,1,1,2,1
72-35-09-82,1991,1991-001-01,11-02-113-05-307,1783.993911,1832.34721,2,1.10211E+11,20,2,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1991-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-14T13:49:02,2021-01-15T19:11:07,1762,1,1,1,2,1
42-19-40-01,1991,1991-001-04,11-02-113-05-307,1996.792935,2106.352268,2,1.10211E+11,20,2,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1991-001,2,4,**CONFIDENTIAL**,,,1,1,2,2021-01-15T08:30:55,2021-01-15T17:02:50,511,,1,1,2,1
21-07-86-97,1992,1992-001-01,11-02-113-05-307,2352.204655,2485.511402,2,1.10211E+11,20,2,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1992-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,1,1,2,2021-01-14T08:51:10,2021-01-15T10:44:21,1553,1,1,2,2,1
57-66-23-77,1993,1993-001-01,11-02-113-05-307,3380.850709,3457.898768,2,1.10211E+11,20,2,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1993-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-14T08:04:56,2021-01-15T10:19:21,1574,1,2,1,2,1
28-97-65-63,1994,1994-001-01,11-02-113-05-307,955.5695354,760.1342498,2,1.10211E+11,20,2,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1994-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-14T08:26:04,2021-01-15T12:25:27,1679,1,1,1,2,1
86-15-44-91,1994,1994-001-03,11-02-113-05-307,1923.642242,2015.46088,2,1.10211E+11,20,2,1,11,111,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1994-001,2,4,**CONFIDENTIAL**,,,2,2,3,2021-02-23T12:37:34,2021-02-24T18:03:50,1766,,1,1,2,1
48-18-40-43,2007,2007-001-01,11-02-173-01-001,5703.835134,5822.637499,1,1.10217E+11,21,3,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2007-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-16T12:47:52,2021-01-17T21:41:16,1973,1,1,1,2,1
23-38-07-81,2008,2008-001-01,11-02-173-01-001,7338.738637,7793.789629,1,1.10217E+11,21,3,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2008-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-16T11:42:38,2021-01-17T13:27:44,1545,1,1,1,2,1
31-46-39-26,2009,2009-001-01,11-02-173-01-001,2518.720798,2408.894359,1,1.10217E+11,21,3,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2009-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-16T12:06:28,2021-01-19T20:07:08,4800,1,2,1,2,1
79-28-77-43,2009,2009-001-03,11-02-173-01-001,2026.115508,1798.654374,1,1.10217E+11,21,3,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2009-001,2,4,**CONFIDENTIAL**,,,1,1,2,2021-01-18T09:17:03,2021-01-18T10:57:01,99,,,1,2,1
82-54-02-14,2009,2009-001-04,11-02-173-01-001,3281.192049,3443.366031,1,1.10217E+11,21,3,1,11,541,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2009-001,2,4,**CONFIDENTIAL**,,,1,1,2,2021-01-18T11:40:56,2021-01-19T19:20:07,1899,,1,1,2,1
36-61-47-76,2009,2009-001-06,11-02-173-01-001,2666.728704,2715.951913,1,1.10217E+11,21,3,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2009-001,2,4,**CONFIDENTIAL**,,,1,1,2,2021-01-17T11:01:08,2021-01-19T09:16:11,2775,,1,1,2,1
27-69-09-19,2010,2010-001-01,11-02-173-01-001,6420.435455,6829.166491,1,1.10217E+11,21,3,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2010-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-16T12:07:48,2021-01-19T07:55:15,4067,1,2,1,2,1
67-18-23-87,2011,2011-001-01,11-02-173-01-001,2638.552588,2416.459539,1,1.10217E+11,21,3,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2011-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-16T11:45:53,2021-01-17T16:23:34,1717,1,1,2,2,1
23-38-22-85,2012,2012-001-01,11-02-173-01-001,3685.696399,3833.83463,1,1.10217E+11,21,3,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2012-001,1,4,**CONFIDENTIAL**,,,1,1,2,2021-01-17T10:15:03,2021-01-17T16:40:37,385,,1,1,2,1
10-79-15-55,2013,2013-001-01,11-02-173-01-001,4956.060509,4558.215383,1,1.10217E+11,21,3,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2013-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-16T12:20:34,2021-01-16T16:30:02,249,1,1,1,2,1
28-82-13-87,2014,2014-001-01,11-02-173-01-001,1456.696773,1316.955415,1,1.10217E+11,21,3,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2014-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-16T12:02:04,2021-01-18T12:09:31,2887,1,1,1,2,1
95-44-14-69,2014,2014-001-02,11-02-173-01-001,3574.844358,3777.441897,1,1.10217E+11,21,3,1,11,112,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2014-001,2,4,**CONFIDENTIAL**,,,1,1,2,2021-01-16T12:28:10,2021-01-18T11:54:20,2846,,1,1,2,1
65-11-98-08,2026,2026-001-01,11-03-132-11-001,1544.702911,1624.862789,2,1.10313E+11,20,2,1,11,111,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2026-001,1,4,**CONFIDENTIAL**,,,11,11,12,2021-11-11T11:33:11,2021-11-11T17:09:18,336,,,1,2,1
62-10-06-92,2027,2027-001-01,11-03-132-11-001,4820.496649,5002.370533,2,1.10313E+11,20,2,1,11,113,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2027-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,11,11,12,2021-11-10T12:04:01,2021-11-12T18:12:40,3248,1,1,1,1,1
42-38-34-36,2028,2028-001-01,11-03-132-11-001,1627.658903,1254.577249,2,1.10313E+11,20,2,1,11,113,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2028-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,11,11,12,2021-11-10T11:42:07,2021-11-11T11:04:16,1402,1,2,1,1,1
83-09-48-58,2029,2029-001-01,11-03-132-11-001,4972.027415,5239.14638,2,1.10313E+11,20,2,1,11,113,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2029-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,11,11,12,2021-11-11T10:53:27,2021-11-11T17:02:11,368,1,1,1,1,1
44-32-20-34,2030,2030-001-01,11-03-132-11-001,1274.203598,886.8037771,2,1.10313E+11,20,2,1,11,113,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2030-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,11,11,12,2021-11-10T11:23:07,2021-11-12T15:42:25,3139,1,2,1,1,1
86-02-52-32,2031,2031-001-01,11-03-132-11-001,4443.508866,4592.183255,2,1.10313E+11,20,2,1,11,113,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2031-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,11,11,12,2021-11-11T09:18:06,2021-11-12T16:18:44,1860,1,1,1,1,1
12-88-92-27,2032,2032-001-01,11-03-132-11-001,2615.879551,1994.67629,2,1.10313E+11,20,2,1,11,113,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2032-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,11,11,12,2021-11-10T11:29:56,2021-11-10T13:56:48,146,1,2,1,2,1
68-75-40-96,2033,2033-001-01,11-03-132-11-001,5533.637365,5841.484287,2,1.10313E+11,20,2,1,11,113,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2033-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,11,11,12,2021-11-10T18:26:03,2021-11-13T21:57:36,4531,1,1,1,1,1
66-23-15-54,2045,2045-001-01,11-04-091-05-003,3229.920282,3339.740624,1,1.10409E+11,21,3,1,11,114,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,2045-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-20T10:05:45,2021-01-20T15:53:12,347,1,1,1,2,1
